benchmark,dataset,strategy,threads,min_ms,median_ms,mean_ms,std_ms,gflops,speedup,efficiency,verified
3mm,EXTRALARGE,sequential,8,58648.149,58831.562,58834.694,80.498,0.74,1.00,100.0,PASS
3mm,EXTRALARGE,threads_static,8,7180.149,7228.441,7229.064,50.896,6.02,8.17,102.1,PASS
3mm,EXTRALARGE,threads_dynamic,8,7169.161,7198.753,7204.742,33.790,6.03,8.18,102.3,PASS
3mm,EXTRALARGE,tiled,8,4670.337,4717.560,4713.604,15.421,9.25,12.56,157.0,PASS
3mm,EXTRALARGE,blas,8,987.307,987.992,988.181,0.705,43.76,59.40,5940.2,PASS
3mm,EXTRALARGE,tasks,8,7502.525,7631.179,7618.872,89.411,5.76,7.82,97.7,PASS
