benchmark,dataset,strategy,threads,min_ms,median_ms,mean_ms,std_ms,gflops,speedup,efficiency,verified
3mm,LARGE,sequential,16,4236.060,4250.719,4246.138,8.635,1.27,1.00,100.0,PASS
3mm,LARGE,threads_static,16,327.949,328.336,328.307,0.217,16.47,12.92,80.7,PASS
3mm,LARGE,threads_dynamic,16,327.631,327.879,339.089,23.748,16.48,12.93,80.8,PASS
3mm,LARGE,tiled,16,314.030,314.385,315.564,2.634,17.20,13.49,84.3,PASS
3mm,LARGE,blas,16,128.656,128.681,129.452,1.461,41.97,32.93,3292.5,PASS
3mm,LARGE,tasks,16,350.874,361.601,363.248,9.945,15.39,12.07,75.5,PASS
