benchmark,dataset,strategy,threads,min_ms,median_ms,mean_ms,std_ms,gflops,speedup,efficiency,verified
nussinov,EXTRALARGE,sequential,16,88378.462,88936.847,88829.300,247.325,0.31,1.00,100.0,PASS
nussinov,EXTRALARGE,simd,16,100387.649,100848.419,100744.170,241.363,0.28,0.88,88.0,PASS
nussinov,EXTRALARGE,wavefront,16,19161.448,20388.367,20211.095,826.779,1.45,4.61,28.8,PASS
nussinov,EXTRALARGE,tiled,16,19181.362,25156.369,24280.014,2245.911,1.45,4.61,28.8,PASS
