benchmark,dataset,strategy,threads,min_ms,median_ms,mean_ms,std_ms,gflops,speedup,efficiency,verified
correlation,LARGE,sequential,2,1102.301,1102.843,1103.177,1.042,2.14,1.00,100.0,PASS
correlation,LARGE,threads,2,197.243,197.521,197.507,0.141,11.97,5.59,279.4,PASS
correlation,LARGE,colmajor,2,200.572,200.736,200.727,0.095,11.77,5.50,274.8,PASS
correlation,LARGE,tiled,2,201.913,202.069,202.196,0.291,11.69,5.46,273.0,PASS
