benchmark,dataset,strategy,threads,min_ms,median_ms,mean_ms,std_ms,gflops,speedup,efficiency,verified
3mm,EXTRALARGE,sequential,8,58013.957,58284.679,58236.426,102.700,0.74,1.00,100.0,PASS
3mm,EXTRALARGE,threads_static,8,7141.974,7205.405,7216.424,76.469,6.05,8.12,101.5,PASS
3mm,EXTRALARGE,threads_dynamic,8,7143.393,7188.088,7194.494,44.446,6.05,8.12,101.5,PASS
3mm,EXTRALARGE,tiled,8,4590.223,4594.665,4601.779,17.684,9.41,12.64,158.0,PASS
3mm,EXTRALARGE,blas,8,997.894,998.759,998.822,0.576,43.29,58.14,5813.6,PASS
3mm,EXTRALARGE,tasks,8,7382.618,7513.663,7535.886,119.303,5.85,7.86,98.2,PASS
