benchmark,dataset,strategy,threads,is_parallel,min_ms,median_ms,mean_ms,std_ms,gflops,speedup,efficiency_pct,verified,max_error,allocations
nussinov,MEDIUM,sequential,4,false,15.2734,15.4081,15.6812,0.7089,1.36,1.00,,PASS,0.00e+00,0
nussinov,MEDIUM,wavefront,4,true,8.8395,8.9837,8.9424,0.0890,2.36,1.73,43.20,PASS,0.00e+00,0
nussinov,MEDIUM,tiled,4,true,7.3776,7.9470,8.3466,1.1488,2.82,2.07,51.76,PASS,0.00e+00,0
nussinov,MEDIUM,tasks,4,true,7.1707,7.6723,7.8833,0.7412,2.91,2.13,53.25,PASS,0.00e+00,0
nussinov,MEDIUM,simd,4,false,15.5330,15.8796,15.9751,0.3865,1.34,0.98,,PASS,0.00e+00,0
