benchmark,dataset,strategy,threads,min_ms,median_ms,mean_ms,std_ms,gflops,speedup,efficiency,verified
correlation,EXTRALARGE,sequential,8,24283.164,24426.642,24411.530,73.363,1.61,1.00,,PASS
correlation,EXTRALARGE,threads,8,8984.558,13610.404,13156.236,2893.093,4.36,2.70,33.8,PASS
correlation,EXTRALARGE,tiled,8,14322.739,18598.870,18888.181,3260.178,2.73,1.70,21.2,PASS
correlation,EXTRALARGE,redblack,8,14439.597,19725.986,19350.522,3157.164,2.71,1.68,21.0,PASS
