benchmark,dataset,strategy,threads,min_ms,median_ms,mean_ms,std_ms,gflops,speedup,efficiency,verified
3mm,LARGE,sequential,8,4249.653,4249.988,4250.566,0.959,1.27,1.00,100.0,PASS
3mm,LARGE,threads_static,8,586.514,586.703,586.832,0.307,9.21,7.25,90.6,PASS
3mm,LARGE,threads_dynamic,8,586.305,586.886,586.888,0.403,9.21,7.25,90.6,PASS
3mm,LARGE,tiled,8,565.680,566.322,566.337,0.418,9.55,7.51,93.9,PASS
3mm,LARGE,blas,8,129.205,129.253,129.291,0.101,41.79,32.89,3289.1,PASS
3mm,LARGE,tasks,8,627.749,631.840,632.742,3.768,8.60,6.77,84.6,PASS
