benchmark,dataset,strategy,threads,min_ms,median_ms,mean_ms,std_ms,gflops,speedup,efficiency,verified
3mm,EXTRALARGE,sequential,16,57959.386,58065.095,58037.224,48.042,0.75,1.00,100.0,PASS
3mm,EXTRALARGE,threads_static,16,3964.680,3989.363,3991.372,24.470,10.90,14.62,91.4,PASS
3mm,EXTRALARGE,threads_dynamic,16,3939.917,3961.516,3963.580,18.376,10.96,14.71,91.9,PASS
3mm,EXTRALARGE,tiled,16,2715.747,2721.959,2721.547,4.310,15.91,21.34,133.4,PASS
3mm,EXTRALARGE,blas,16,1009.639,1010.794,1010.613,0.582,42.79,57.41,5740.6,PASS
3mm,EXTRALARGE,tasks,16,4046.269,4161.835,4184.055,115.235,10.68,14.32,89.5,PASS
